id,first_name,received,administrator,guide_code,Country of Origin,Initial_guide_code,custom trip,trip_code,status,departure_date,duration,guide_confirmed_date,guide_availability confirmed,availability,guide_recommendation,main_activity,skill_level,destination_country,people_count,cancellation_reason,source,base_price_local_currency,price_currency,exchange_rate,payment_method
20299,,24/11/2018,,109,Singapore,301,Yes,#N/A,1_cancelled,,1,26/11/2018,None,From 31-Dec-2018 to 01-Jan-2019," 
",Snowshoeing,beginner,110,3,Time response from guide,Organic,to confirm,JPY,0.0077,
20289,Jess,24/11/2018,,251,,251,,573,1_cancelled,,3,24/11/2018,Negative,From 24-Nov-2018 to 25-Nov-2018," 
",,beginner,10,3,Time response from guide,Organic,to confirm,ARS,0.0242,
20278,Steve,23/11/2018,,25,United Kingdom,25,Yes,171,1_cancelled,,2,24/11/2018,Negative,From 10-Jan-2019 to 17-Jan-2019," 
",Hiking,,14,3,No available guide,Unknown,to confirm,USD,0.879,
20276,Meed,23/11/2018,,333,United States,385,,103,1_cancelled,,5,24/11/2018,Negative,From 15-Jan-2019 to 28-Jan-2019," 
",Heliskiing,,110,3,No available guide,Organic,to confirm,JPY,0.0077,
21445,TingWei,25/12/2018,,218,Singapore,354,Yes,#N/A,1_cancelled,,5,7/01/2018,Affirmative,From 15-Jan-2019 to 07-Feb-2019," 
",Mountaineering,beginner,14,3,No open group,Unknown,1750,EUR,1,
21336,Saul,21/12/2018,,262,United Kingdom,262,,132,1_cancelled,,3,5/01/2018,Affirmative,From 22-Jan-2019 to 27-Jan-2019," 
",Heliskiing,,108,6,No open group,Unknown,540,EUR,1,
21287,Dom,20/12/2018,,146,United Kingdom,146,,482,1_cancelled,,2,20/12/2018,Affirmative,From 21-Dec-2018 to 23-Dec-2018," 
",Mountaineering,intermediate,63,3,No open group,Paid,720,USD,0.879,
21285,Lars,20/12/2018,,26,Aruba,11,Yes,#N/A,1_cancelled,,7,24/12/2018,Affirmative,From 24-Feb-2019 to 06-Mar-2019," 
",Hiking,intermediate,63,3,No open group,Organic,1200,USD,0.879,
21185,Wendy,17/12/2018,,193,United States,193,,672,1_cancelled,,3,19/12/2018,Affirmative,From 07-Jun-2019 to 09-Jun-2019," 
",Hiking,intermediate,108,3,No open group,Referral,200,EUR,1,
21178,,17/12/2018,,338,United States,338,,692,1_cancelled,,3,18/12/2018,Affirmative,From 02-Jan-2019 to 06-Jan-2019," 
",Heliskiing,intermediate,232,3,No open group,Organic,395,USD,0.879,
21060,Meghan,13/12/2018,,60,Canada,60,,610,1_cancelled,,3,15/12/2018,Affirmative,From 26-Jan-2019 to 26-Jan-2019," 
",Heliskiing,intermediate,38,3,No open group,Organic,565,CAD,0.667,
21028,Rado,13/12/2018,,262,Bulgaria,262,Yes,#N/A,1_cancelled,,3,20/12/2018,Affirmative,From 01-Jun-2019 to 30-Sep-2019," 
",Mountaineering,,108,3,No open group,Organic,990,EUR,1,
20934,Laud,11/12/2018,,181,Germany,181,,499,1_cancelled,,3,13/12/2018,Negative,From 15-Dec-2018 to 16-Dec-2018," 
",Snowshoeing,intermediate,74,3,No open group,Organic,to confirm,EUR,1,
20869,Philippe,9/12/2018,,156,France,156,,128,1_cancelled,,8,11/12/2018,Affirmative,From 20-Jan-2019 to 08-Feb-2019," 
",Heliskiing,intermediate,110,3,No open group,Organic,315000,JPY,0.0077,
20812,,8/12/2018,,56,Singapore,56,,450,1_cancelled,,,25/03/2018,None,," 
",Heliskiing,,110,Unknown,No open group,Paid,to confirm,JPY,0.0077,
20758,Michael,6/12/2018,,282,Germany,282,,102,1_cancelled,,4,9/12/2018,Affirmative,From 02-Jan-2019 to 28-Feb-2019," 
",Mountaineering,advanced,108,3,No open group,Organic,1400,EUR,1,
20728,Richard,6/12/2018,,305,Switzerland,421,,583,1_cancelled,,3,6/12/2018,Affirmative,From 01-Mar-2019 to 08-Mar-2019," 
",Hiking,,10,3,No open group,Organic,940,USD,0.879,
20721,John,6/12/2018,,82,United States,376,Yes,#N/A,1_cancelled,,3,9/12/2018,Affirmative,From 05-Jan-2019 to 31-Jan-2019," 
",Splitboarding,advanced,232,3,No open group,Organic,500,USD,0.879,
20627,Melanie,4/12/2018,,264,Canada,264,,94,1_cancelled,,4,4/12/2018,Affirmative,From 17-Dec-2018 to 20-Dec-2018," 
",Mountaineering,Pro,44,3,No open group,Organic,2000,USD,0.879,
20480,Michael,30/11/2018,,76,Belgium,76,,458,1_cancelled,,4,25/03/2018,None,," 
",Hiking,,212,Unknown,No open group,Organic,to confirm,USD,0.879,
20452,Chris,28/11/2018,,37,United States,37,,41,1_cancelled,,3,29/11/2018,Affirmative,From 12-Jan-2019 to 12-Jan-2019," 
",Splitboarding,intermediate,38,6,No open group,Organic,648,CAD,0.667,
20284,Alex,23/11/2018,,101,United States,101,,200,1_cancelled,,8,23/11/2018,Affirmative,From 23-Dec-2018 to 04-Jan-2019," 
",Mountaineering,intermediate,63,3,No open group,Organic,3080,USD,0.879,
20185,Noemi,21/11/2018,,69,United Kingdom,69,,611,1_cancelled,,3,21/11/2018,Affirmative,From 24-Dec-2018 to 27-Dec-2018," 
",Hiking,beginner,63,3,No open group,Unknown,220,USD,0.879,
20180,,21/11/2018,,104,Singapore,104,,381,1_cancelled,,12,25/03/2018,None,," 
",Mountaineering,,44,Unknown,No open group,Unknown,to confirm,USD,0.879,
20940,,11/12/2018,,96,Martinique,389,,429,1_cancelled,,3,25/03/2018,None,," 
",Mountaineering,,,Unknown,Not looking for a guide,Organic,to confirm,EUR,1,
20723,Peer,6/12/2018,,226,Netherlands,396,Yes,423,1_cancelled,,1,7/12/2018,Affirmative,From 10-Dec-2018 to 31-Dec-2018," 
",Via Ferrata,,232,3,Not looking for a guide,Unknown,570,USD,0.879,
20534,Max,1/12/2018,,323,United States,348,Yes,#N/A,1_cancelled,,1,2/12/2018,None,From 01-Oct-2019 to 30-Nov-2019," 
",Rock Climbing,intermediate,110,3,Not looking for a guide,Organic,to confirm,JPY,0.0077,
21249,Audrey,19/12/2018,,251,United States,251,,143,1_cancelled,,1,19/12/2018,Affirmative,From 21-Dec-2018 to 23-Dec-2018," 
",Mountaineering,intermediate,10,3,Other,Organic,600,USD,0.879,
21086,Silvia,14/12/2018,,262,Italy,262,,10,1_cancelled,,1,25/03/2018,None,," 
",Mountaineering,,108,Unknown,Other,Unknown,to confirm,EUR,1,
20957,Suzanne,11/12/2018,,83,Ireland,83,,681,1_cancelled,,3,25/03/2018,None,," 
",Heliskiing,,108,Unknown,Other,Referral,to confirm,EUR,1,
20525,Philippe,1/12/2018,,301,Japan,132,Yes,#N/A,1_cancelled,,1,6/12/2018,Negative,"From 12-Jan-2019 to 13-Jan-2019
From 19-Jan-2019 to 20-Jan-2019
From 26-Jan-2019 to 27-Jan-2019
From 02-Feb-2019 to 03-Feb-2019"," 
",Snowshoeing,beginner,110,2,Other,Organic,to confirm,JPY,0.0077,
21355,Henrik,22/12/2018,,307,Denmark,367,Yes,#N/A,1_cancelled,,2,27/12/2018,Negative,From 17-Feb-2019 to 21-Mar-2019," 
",Mountaineering,intermediate,110,3,Out of season,Organic,to confirm,JPY,0.0077,
21261,Maria Laura,19/12/2018,,152,Italy,152,,635,1_cancelled,,8,21/12/2018,Affirmative,From 07-Mar-2019 to 30-Mar-2019," 
",Heliskiing,advanced,,3,Out of season,Organic,3180,EUR,1,
21214,Gina,18/12/2018,,43,South Africa,43,,671,1_cancelled,,6,22/12/2018,Negative,"From 04-May-2019 to 11-May-2019
From 04-May-2019 to 13-May-2019"," 
",Trail running,advanced,74,2,Out of season,Organic,to confirm,EUR,1,
21094,Reece,14/12/2018,,347,United States,208,,491,1_cancelled,,2,17/12/2018,Negative,From 27-Dec-2018 to 29-Dec-2018," 
",Mountaineering,intermediate,212,3,Out of season,Organic,to confirm,EUR,1,
21087,,14/12/2018,,347,South Africa,347,,491,1_cancelled,,2,15/12/2018,Negative,From 06-Jan-2019 to 08-Jan-2019," 
",Mountaineering,beginner,212,2,Out of season,Organic,to confirm,CHF,0.8788,
21081,,14/12/2018,,296,Australia,296,Yes,541,1_cancelled,,2,16/12/2018,Negative,From 01-Mar-2019 to 09-Mar-2019," 
",Hiking,,110,3,Out of season,Unknown,to confirm,JPY,0.0077,
20964,Omar,11/12/2018,,342,Canada,342,,16,1_cancelled,,1,25/03/2018,None,From 02-Jan-2019 to 02-Jan-2019," 
",Hiking,intermediate,44,2,Out of season,Organic,to confirm,USD,0.879,
20860,Timothy,9/12/2018,,262,,275,,10,2_sold,23/03/2019,1,18/12/2018,Affirmative,From 01-Jan-2019 to 11-May-2019," 
",Mountaineering,beginner,108,1,#NA,Unknown,330,EUR,1,Wire Transfer
20667,Maria,5/12/2018,,82,Australia,376,Yes,#N/A,1_cancelled,,5,7/12/2018,Negative,From 25-Jan-2019 to 08-Feb-2019," 
",Mountaineering,intermediate,232,3,Out of season,Organic,to confirm,USD,0.879,
20649,Gary,4/12/2018,,239,Hong Kong,239,,683,1_cancelled,,1,4/12/2018,Negative,From 16-Dec-2018 to 18-Dec-2018," 
",Heliskiing,intermediate,74,3,Out of season,Organic,to confirm,EUR,1,
20521,simone,1/12/2018,,54,South Africa,367,,533,1_cancelled,,1,12/12/2018,Negative,From 10-Mar-2019 to 13-Mar-2019," 
",Mountaineering,intermediate,110,3,Out of season,Organic,to confirm,JPY,0.0077,
20475,Jon,29/11/2018,,175,United States,176,,640,1_cancelled,,1,4/12/2018,Negative,From 30-Dec-2018 to 03-Jan-2019," 
",Heliskiing,intermediate,110,3,Out of season,Organic,to confirm,JPY,0.0077,
20193,Sonia,21/11/2018,,93,United States,93,,579,1_cancelled,,2,21/11/2018,Negative,From 05-Jan-2019 to 09-Jan-2019," 
",Mountaineering,intermediate,205,3,Out of season,Organic,to confirm,EUR,1,
20131,Bill,20/11/2018,,99,,412,Yes,#N/A,1_cancelled,,1,20/11/2018,Negative,From 14-May-2019 to 18-May-2019," 
",Mountaineering,beginner,74,3,Out of season,Unknown,to confirm,SEK,0.0971,
21412,Neil,24/12/2018,,18,United Kingdom,18,,69,1_cancelled,,3,27/12/2018,Affirmative,"From 01-Jul-2019 to 10-Jul-2019
From 01-Sep-2019 to 30-Sep-2019"," 
",Mountaineering,beginner,200,2,Postponed,Paid,1340,EUR,1,
21323,Yvonne,21/12/2018,,26,Germany,11,Yes,#N/A,1_cancelled,,4,24/12/2018,Affirmative,From 18-Jan-2019 to 26-Jan-2019," 
",Mountaineering,intermediate,63,3,Postponed,Referral,700,USD,0.879,
21002,Tom,12/12/2018,,13,United Kingdom,411,Yes,#N/A,1_cancelled,,3,25/12/2018,Affirmative,From 13-Apr-2019 to 27-Apr-2019," 
",Hiking,intermediate,119,3,Postponed,Organic,100,EUR,1,
20842,,9/12/2018,,337,Netherlands,337,,682,1_cancelled,,1,9/12/2018,Affirmative,From 09-Mar-2019 to 15-Mar-2019," 
",Heliskiing,beginner,211,2,Postponed,Organic,350,EUR,1,
20691,Chris,5/12/2018,,1,United States,366,,55,1_cancelled,,2,5/12/2018,Affirmative,From 04-Jan-2019 to 07-Jan-2019," 
",Mountaineering,intermediate,142,3,Postponed,Organic,1350,USD,0.879,
20580,Stephanie,2/12/2018,,335,United States,335,,449,1_cancelled,,35,3/12/2018,Affirmative,From 18-May-2020 to 24-Aug-2020," 
",Mountaineering,intermediate,154,1,Postponed,Organic,3999.5,USD,0.879,
20574,Peter,2/12/2018,,317,United States,317,,644,1_cancelled,,6,3/12/2018,Affirmative,From 09-Mar-2019 to 16-Mar-2019," 
",Heliskiing,advanced,74,3,Postponed,Organic,3585,EUR,1,
21397,Pierre,23/12/2018,,102,France,303,,20,1_cancelled,,1,1/01/2018,Affirmative,From 07-Jan-2019 to 10-Jan-2019," 
",Rock Climbing,beginner,10,2,Time response from guide,Organic,230,USD,0.879,
21383,Rémi,23/12/2018,,320,France,176,Yes,#N/A,1_cancelled,,1,2/01/2018,Affirmative,From 05-Feb-2019 to 08-Feb-2019," 
",Heliskiing,advanced,110,4,Time response from guide,Organic,80000,JPY,0.0077,
21353,sally,22/12/2018,,6,United States,6,,443,1_cancelled,,3,25/03/2018,None,From 25-Dec-2018 to 27-Dec-2018," 
",Hiking,intermediate,10,1,Time response from guide,Organic,to confirm,USD,0.879,
21180,Giordano,17/12/2018,,21,Netherlands,390,Yes,#N/A,1_cancelled,,1,18/12/2018,None,From 01-Feb-2019 to 01-Jun-2019," 
",Rock Climbing,beginner,59,2,Time response from guide,Organic,to confirm,SEK,0.0971,
21170,Brittany,17/12/2018,,219,United States,389,,183,1_cancelled,,1,19/12/2018,Affirmative,From 15-Feb-2019 to 18-Feb-2019," 
",Heliskiing,intermediate,74,7,Time response from guide,Paid,1050,EUR,1,
21152,,17/12/2018,,345,Australia,348,,5,1_cancelled,,1,25/12/2018,None,From 28-Dec-2018 to 03-Jan-2019," 
",Heliskiing,,110,1,Time response from guide,Organic,to confirm,JPY,0.0077,
21085,Ewa,14/12/2018,,105,Belgium,399,Yes,#N/A,1_cancelled,,2,25/03/2018,None,"From 26-Dec-2018 to 30-Dec-2018
From 31-Dec-2018 to 02-Jan-2019"," 
",Hiking,intermediate,10,1,Time response from guide,Organic,to confirm,USD,0.879,
21034,Zhenya,13/12/2018,,187,Ukraine,187,,189,1_cancelled,,1,25/03/2018,None,From 20-Dec-2018 to 20-Dec-2018," 
",Heliskiing,,199,1,Time response from guide,Organic,to confirm,EUR,1,
21021,Mauri,13/12/2018,,262,Estonia,262,,132,1_cancelled,,6,13/12/2018,Affirmative,From 02-Feb-2019 to 09-Feb-2019," 
",Heliskiing,advanced,108,3,Time response from guide,Paid,2070,EUR,1,
21016,Mariangela,13/12/2018,,342,Brazil,409,,141,1_cancelled,,1,25/03/2018,None,From 19-Dec-2018 to 19-Dec-2018," 
",Hiking,,44,2,Time response from guide,Organic,to confirm,USD,0.879,
20982,Andy,12/12/2018,,342,United Kingdom,342,,614,1_cancelled,,4,25/03/2018,None,From 29-Dec-2018 to 02-Jan-2019," 
",Mountaineering,intermediate,44,2,Time response from guide,Organic,to confirm,USD,0.879,
20965,Jay,12/12/2018,,40,United States,72,Yes,#N/A,1_cancelled,,1,12/12/2018,None,From 21-Dec-2018 to 22-Dec-2018," 
",Mountaineering,beginner,44,3,Time response from guide,Organic,to confirm,USD,0.879,
20944,Jonathan,11/12/2018,,54,Singapore,413,Yes,#N/A,1_cancelled,,2,11/12/2018,None,From 13-Dec-2018 to 14-Dec-2018," 
",Mountaineering,intermediate,110,1,Time response from guide,Organic,to confirm,JPY,0.0077,
20931,Kendra,11/12/2018,,137,United States,137,Yes,413,1_cancelled,,8,19/12/2018,Affirmative,From 15-Dec-2018 to 31-Dec-2018," 
",Mountaineering,,80,1,Time response from guide,Unknown,to confirm,EUR,1,
20897,Elke,10/12/2018,,342,,342,,615,1_cancelled,,1,25/03/2018,None,From 14-Dec-2018 to 17-Dec-2018," 
",Horseback riding,beginner,44,4,Time response from guide,Unknown,to confirm,USD,0.879,
20885,Christina,10/12/2018,,254,Switzerland,414,Yes,#N/A,1_cancelled,,1,13/12/2018,Affirmative,From 03-Jan-2019 to 05-Jan-2019," 
",Heliskiing,,108,2,Time response from guide,Organic,290,EUR,1,
20792,Bill,7/12/2018,,258,,258,,420,1_cancelled,,2,7/12/2018,Affirmative,From 20-Dec-2018 to 22-Dec-2018," 
",,advanced,212,1,Time response from guide,web,1300,CHF,0.8788,
20711,Rafael,5/12/2018,,221,Switzerland,221,,598,1_cancelled,,1,25/03/2018,None,From 08-Dec-2018 to 11-Dec-2018," 
",Rock Climbing,beginner,10,2,Time response from guide,Organic,to confirm,ARS,0.0242,
20709,Robert,5/12/2018,,342,,342,,141,1_cancelled,,1,25/03/2018,None,From 07-Dec-2018 to 07-Dec-2018," 
",Mountaineering,,44,2,Time response from guide,Organic,to confirm,USD,0.879,
20678,Franco,5/12/2018,,137,Italy,137,,209,1_cancelled,,6,5/12/2018,Affirmative,"From 28-Jul-2019 to 04-Aug-2019
From 01-Aug-2019 to 10-Aug-2019"," 
",Mountaineering,intermediate,80,6,No available guide / Time response from guide,Organic,3000,EUR,1,
20648,Bjorn,4/12/2018,,169,United Kingdom,72,Yes,#N/A,1_cancelled,,1,5/12/2018,None,From 13-Dec-2018 to 13-Dec-2018," 
",Mountaineering,intermediate,44,2,Time response from guide,Referral,to confirm,USD,0.879,
20609,Tom,3/12/2018,,128,Australia,221,Yes,#N/A,1_cancelled,,1,10/12/2018,None,From 03-Dec-2018 to 17-Dec-2018," 
",Rock Climbing,beginner,10,1,Time response from guide,Organic,to confirm,USD,0.879,
20608,Oriane,3/12/2018,,260,Greece,260,,542,1_cancelled,,1,25/03/2018,None,From 05-Dec-2018 to 08-Dec-2018," 
",Hiking,intermediate,84,1,Time response from guide,Organic,to confirm,USD,0.879,
20599,Matthew,3/12/2018,,342,Australia,342,,136,1_cancelled,,1,25/03/2018,None,From 16-Dec-2018 to 17-Dec-2018," 
",Mountaineering,intermediate,44,2,Time response from guide,Organic,to confirm,USD,0.879,
20590,,3/12/2018,,128,Denmark,128,,19,1_cancelled,,1,25/03/2018,None,From 05-Dec-2018 to 07-Dec-2018," 
",Ice Climbing,,10,2,Time response from guide,Organic,to confirm,USD,0.879,
20551,John,2/12/2018,,342,United States,342,,141,1_cancelled,,1,25/03/2018,None,From 12-Mar-2019 to 14-Mar-2019," 
",Mountaineering,intermediate,44,1,Time response from guide,Referral,to confirm,USD,0.879,
20509,Gabriela,30/11/2018,,10,Italy,438,Yes,#N/A,1_cancelled,,1,30/11/2018,None,From 01-Dec-2018 to 01-Dec-2018," 
",Hiking,intermediate,108,1,Time response from guide,Organic,to confirm,EUR,1,
20435,Bernice,28/11/2018,,36,Singapore,425,Yes,#N/A,1_cancelled,,1,29/11/2018,Affirmative,From 28-Feb-2019 to 09-Mar-2019," 
",Rock Climbing,beginner,13,2,Time response from guide,Referral,3300,EUR,1,
20408,John,27/11/2018,,342,United States,342,,581,1_cancelled,,1,25/03/2018,None,"From 07-Mar-2019 to 07-Mar-2019
From 31-Mar-2019 to 31-Mar-2019"," 
",Mountaineering,intermediate,44,1,Time response from guide,Organic,to confirm,USD,0.879,
20406,Amanda,27/11/2018,,57,,443,Yes,#N/A,1_cancelled,,7,5/12/2018,Affirmative,From 16-Jul-2019 to 26-Jul-2019," 
",Hiking,intermediate,174,2,Time response from guide,Unknown,3000,USD,0.879,
20403,Pavol,27/11/2018,,342,Australia,342,,613,1_cancelled,,1,25/03/2018,None,From 29-Nov-2018 to 01-Dec-2018," 
",Mountaineering,intermediate,44,1,Time response from guide,Unknown,to confirm,USD,0.879,
20246,,22/11/2018,,342,,342,,615,1_cancelled,,1,25/03/2018,None,From 23-Jan-2019 to 23-Jan-2019," 
",,beginner,44,9,Time response from guide,Unknown,to confirm,USD,0.879,
21165,Gaby,17/12/2018,,52,Australia,393,Yes,#N/A,1_cancelled,,8,20/12/2018,None,From 01-Jan-2020 to 25-Jan-2020," 
",Mountaineering,beginner,44,5,Too early to book,Organic,to confirm,ARS,0.0242,
20350,Geoff,26/11/2018,,104,United States,104,,382,1_cancelled,,9,25/03/2018,Affirmative,From 01-Jan-2020 to 29-Feb-2020," 
",Mountaineering,,44,3,Too early to book,Organic,to confirm,USD,0.879,
21448,,25/12/2018,,78,,78,,182,1_cancelled,,1,26/12/2018,None,From 26-Dec-2018 to 27-Dec-2018," 
",Snowshoeing,beginner,74,5,Too last minute request,Paid,to confirm,GBP,1.134,
21345,Jade,22/12/2018,,183,Taiwan,369,,391,1_cancelled,,1,22/12/2018,None,From 23-Dec-2018 to 23-Dec-2018," 
",Heliskiing,beginner,110,3,Too last minute request,Organic,to confirm,JPY,0.0077,
21262,Kyle,19/12/2018,,110,France,379,Yes,#N/A,1_cancelled,,1,19/12/2018,None,From 20-Dec-2018 to 21-Dec-2018," 
",Ice Climbing,beginner,74,3,Too last minute request,Organic,to confirm,EUR,1,
21256,Alex,19/12/2018,,272,United States,175,,555,1_cancelled,,1,23/12/2018,Negative,From 25-Dec-2018 to 25-Dec-2018," 
",Heliskiing,advanced,110,3,Too last minute request,Organic,to confirm,JPY,0.0077,
21107,Julia,15/12/2018,,303,Switzerland,303,,530,1_cancelled,,1,25/03/2018,None,," 
",Hiking,,10,Unknown,Too last minute request,Organic,to confirm,ARS,0.0242,
20750,Sofia,6/12/2018,,73,Greece,73,Yes,121,1_cancelled,,14,25/03/2018,None,From 18-Dec-2018 to 31-Dec-2018," 
",Mountaineering,,10,3,Too last minute request,Returning,to confirm,USD,0.879,
21434,Ryan,25/12/2018,,223,,197,,668,1_cancelled,,3,26/12/2018,Negative,From 26-Dec-2018 to 01-Jan-2019," 
",Mountaineering,intermediate,38,3,Weather conditions,Organic,to confirm,ARS,0.0242,
21427,Pete,24/12/2018,,187,United Kingdom,356,,481,1_cancelled,,1,4/01/2018,Negative,From 06-Jan-2019 to 11-Jan-2019," 
",Ice Climbing,beginner,199,3,Weather conditions,Organic,to confirm,EUR,1,
21252,Rafa,19/12/2018,,61,Brazil,127,,651,1_cancelled,,1,20/12/2018,Affirmative,From 03-Jan-2019 to 03-Jan-2019," 
",Hiking,beginner,200,4,Weather conditions,Referral,248,EUR,1,
21236,James,19/12/2018,,289,Italy,380,,433,1_cancelled,,1,19/12/2018,Negative,From 28-Dec-2018 to 01-Jan-2019," 
",Heliskiing,intermediate,200,3,Weather conditions,Organic,to confirm,EUR,1,
21103,Bryan,15/12/2018,,175,United States,175,,417,1_cancelled,,1,15/12/2018,Negative,From 17-Dec-2018 to 17-Dec-2018," 
",Heliskiing,intermediate,110,3,Weather conditions / Too early to book / Time response from guide,Paid,to confirm,JPY,0.0077,
20739,Imri,6/12/2018,,195,Israel,420,,150,1_cancelled,,1,1/02/2018,Affirmative,From 03-Feb-2019 to 03-Feb-2019," 
",Heliskiing,advanced,33,3,Weather conditions,Organic,145,EUR,1,
21408,Caroline,24/12/2018,,121,Switzerland,107,Yes,685,1_cancelled,,1,27/12/2018,Negative,From 25-Dec-2018 to 28-Dec-2018," 
",Heliskiing,intermediate,212,3,Went to competition,Paid,to confirm,CHF,0.8788,
21388,Sam,23/12/2018,,14,United Kingdom,14,,401,1_cancelled,,2,26/12/2018,Affirmative,From 22-Aug-2019 to 30-Sep-2019," 
",Mountaineering,beginner,108,3,Went to competition,Organic,640,EUR,1,
21333,Aida,21/12/2018,,26,Germany,11,Yes,#N/A,1_cancelled,,4,24/12/2018,None,From 03-Jan-2019 to 06-Jan-2019," 
",Mountaineering,intermediate,63,3,Went to competition,Organic,to confirm,USD,0.879,
21018,Toni,13/12/2018,,286,Finland,149,,628,1_cancelled,,3,18/12/2018,Negative,From 17-Jan-2019 to 19-Jan-2019," 
",Heliskiing,beginner,14,3,Went to competition,Organic,to confirm,EUR,1,
20956,Antonia,11/12/2018,,347,Germany,347,,92,1_cancelled,,1,13/12/2018,Affirmative,From 04-Feb-2019 to 07-Feb-2019," 
",Heliskiing,,212,5,Went to competition,Organic,700,CHF,0.8788,
20952,Armin,11/12/2018,,259,United States,19,Yes,#N/A,1_cancelled,,2,17/12/2018,Affirmative,From 09-Jan-2019 to 10-Jan-2019," 
",Heliskiing,,119,3,Went to competition,Unknown,300,EUR,1,
20772,Tracey,7/12/2018,,32,Australia,260,Yes,#N/A,1_cancelled,,1,18/12/2018,Negative,From 22-Dec-2018 to 23-Dec-2018," 
",Hiking,intermediate,84,3,Went to competition,Referral,to confirm,USD,0.879,
20747,Isabella,6/12/2018,,230,United States,42,,509,1_cancelled,,1,9/12/2018,Affirmative,From 30-Dec-2018 to 31-Dec-2018," 
",Rock Climbing,beginner,205,3,Went to competition,Organic,230,EUR,1,
20743,,6/12/2018,,120,,120,,156,1_cancelled,,,25/03/2018,None,," 
",Ice Climbing,,212,Unknown,Went to competition,Unknown,to confirm,CHF,0.8788,
20683,Beryl,5/12/2018,,332,United Kingdom,332,,383,1_cancelled,,7,6/12/2018,Affirmative,From 26-Jan-2019 to 09-Feb-2019," 
",Snowshoeing,intermediate,108,3,Went to competition,Organic,2450,EUR,1,
20591,Tristan,3/12/2018,,264,Canada,104,Yes,#N/A,1_cancelled,,3,6/12/2018,Affirmative,From 17-Dec-2018 to 20-Dec-2018," 
",Mountaineering,advanced,44,3,Went to competition,Organic,2000,USD,0.879,
20577,Amir,2/12/2018,,44,United States,44,,155,1_cancelled,,1,25/03/2018,None,," 
",Via Ferrata,,21,Unknown,Went to competition,Organic,to confirm,ARS,0.0242,
20544,Victoria,1/12/2018,,309,United States,376,Yes,#N/A,1_cancelled,,3,9/12/2018,Affirmative,From 23-Feb-2019 to 25-Feb-2019," 
",Mountaineering,intermediate,232,3,Went to competition,Organic,1080,USD,0.879,
20414,Denis,27/11/2018,,295,Netherlands,295,Yes,551,1_cancelled,,1,28/11/2018,Affirmative,From 06-Apr-2019 to 06-Apr-2019," 
",Hiking,First-timer,81,15,Went to competition,Unknown,1485,EUR,1,
20354,nicole,26/11/2018,,5,France,348,Yes,#N/A,1_cancelled,,5,8/12/2018,Affirmative,From 17-Jan-2019 to 31-Jan-2019," 
",Heliskiing,advanced,110,1,Changed plans / Out of season,Organic,to confirm,JPY,0.0077,
20346,Xavier,25/11/2018,,129,Belgium,445,Yes,646,1_cancelled,,10,25/03/2018,None,From 26-Dec-2018 to 06-Jan-2019," 
",Heliskiing,advanced,74,2,Went to competition,Referral,to confirm,EUR,1,
20277,Christos,23/11/2018,,81,Greece,178,Yes,47,1_cancelled,,,25/03/2018,None,," 
",Hiking,,174,5,Went to competition,Unknown,to confirm,USD,0.879,
21452,Simon,25/12/2018,,320,Canada,56,Yes,#N/A,1_cancelled,,5,3/01/2018,Affirmative,"From 11-Feb-2019 to 15-Feb-2019
From 05-Jan-2019 to 11-Jan-2019"," 
",Heliskiing,advanced,110,3,Pending - Form not filled,Organic,150000,JPY,0.0077,
21450,,25/12/2018,,80,,80,,220,1_cancelled,,,25/03/2018,None,," 
",Ice Climbing,,108,Unknown,Pending - Form not filled,Unknown,to confirm,EUR,1,
21447,Esben,25/12/2018,,283,Norway,283,,389,2_sold,22/01/2019,1,8/01/2018,Affirmative,From 20-Jan-2019 to 25-Jan-2019," 
",Heliskiing,advanced,108,2,#NA,Organic,140,EUR,1,Credit card
21291,Jerome,20/12/2018,,100,France,100,,556,2_sold,5/01/2019,1,22/12/2018,Affirmative,From 04-Jan-2019 to 06-Jan-2019," 
",Heliskiing,advanced,73,2,#NA,Organic,3500,NOK,0.1038,Credit card
21438,Sebastian,25/12/2018,,337,Germany,337,,684,1_cancelled,,1,27/12/2018,Affirmative,From 05-Jan-2019 to 12-Jan-2019," 
",Heliskiing,beginner,211,1,Pending - Form not filled,Organic,90,EUR,1,
21431,,24/12/2018,,185,Netherlands,185,,562,1_cancelled,,4,25/03/2018,None,," 
",Heliskiing,,200,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
21421,Madeleine,24/12/2018,,232,,357,,678,2_sold,23/02/2019,3,25/03/2018,None,From 23-Feb-2019 to 25-Feb-2019," 
",Heliskiing,advanced,200,6,#NA,Organic,1800,EUR,1,Wire Transfer
21420,Adriana,24/12/2018,,150,,150,Yes,658,1_cancelled,,,25/03/2018,None,From 01-Jun-2020 to 30-Jun-2020," 
",Mountaineering,,21,Unknown,Pending - Form not filled,Unknown,to confirm,USD,0.879,
21419,Dan,24/12/2018,,119,United States,358,,454,1_cancelled,,1,24/12/2018,None,From 26-Jan-2019 to 27-Jan-2019," 
",Snowshoeing,beginner,,2,Pending - Form not filled,Organic,to confirm,USD,0.879,
21417,Kevin,24/12/2018,,216,France,216,,479,1_cancelled,,1,25/03/2018,None,," 
",Ice Climbing,,200,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
